,q,a,TARGET,id
7476,新股申购数量超出其总市值额度怎么回事？股票账户...,新股申购市值会合并计算多个证券账户的吗？,1,7477
7477,为什么，转不了银行卡,网上开户佣金是多少？,0,7478
7478,港股通投资者可以参与认购权证转换吗,深市港股通的投资者可以办理港股的转托管吗？,1,7479
7479,债券的净价和全价是什么意思？,深市A股的增发代码是什么？,0,7480
7480,什么叫开通创业板业务交易权限？,深圳市场的新股配号为何有小数点？,0,7481
7481,请问我们资金从银行转证券转不了,证券转银行为什么转不了？,1,7482
7482,问一下 股票个人账户里 可用可取资金都是什么意思 ...,为什么资金可用不可取？,1,7483
7483,B股开户流程有哪些 B股交易费用包括什么,如何修改账户交易密码？,0,7484
7484,新股上市首日交易规则是怎样的,上交所新股上市首日临时停牌期间接受委托吗？,1,7485
7485,花呗的最高额度多少,新股申购的条件？,0,7486
7486,更换同一银行三方存管银行卡必须本人的吗,为什么资金可用不可取？,0,7487
7487,新股中签后何时上市交易？,申购开放式基金时提示证券停牌,0,7488
7488,刚上市的新股能不能在第一天就操作市价委托呀,新股上市首日接受市价委托吗？,1,7489
7489,股票信用账户可以买哪些股票,申购开放式基金时提示证券停牌,0,7490
7490,身份证到期了，可以在网上办理?,证券转银行为什么转不了？,0,7491
7491,对于国金证券的信用账户一直都存在怀疑，数据可以...,如何修改成本价数值？,1,7492
7492,主板，中小板，创业板和新三板各指什么？有什么区别,新三板有哪些指数？,1,7493
7493,创业板帮我开通下,创业板如何开通,1,7494
7494,关闭花呗，支付宝还能正常使用吗,身份证号码变更后如何修改？,0,7495
7495,每个月都可以申请一次花呗还款么,如何注销信用账户？,0,7496
7496,工行配股如何操作,B股的涨跌幅有限制吗？,0,7497
7497,花呗分期账单后下个月还可以分期账单吗,信用账户的股票可以申购ETF基金吗？,0,7498
7498,用花呗买东西，怎么退款,上市公司收购可采取哪些方式？,0,7499
7499,如何开通创业板交易权限,ST股票为何无法买入？,0,7500
7500,"股票账户中的身份证过期了,还可以交易或把钱转回银...",身份证到期影响账户交易吗？,1,7501
7501,季度所得税报表营业成本数字填错已申报了怎么办,信用账户对应银行的券商代码？,0,7502
7502,股票如何在网上操作交易？,新股申购的配号规则？,0,7503
7503,今天购买股票300175时提示:该账户无开通创业板权限...,如何查询是否已开通创业板权限？,1,7504
7504,广发证券手机委托权限如何开通？,手机账号忘记了怎么办,0,7505
7505,普通老百姓散户能买到新股吗？怎么买？,如何才可以买股票？,1,7506
7506,请问你们能开户吗,如何开户？,1,7507
7507,b股交易规则 b股交易要注意什么,忘记交易密码怎么办？,0,7508
7508,转账失败原因是什么,转账失败的原因？,1,7509
7509,银转证转不了是怎么回事？,证券转银行为什么转不了？,1,7510
7510,"大冷股票投票,100元,买入1元,什么意思?",深圳大宗交易的成交确认时间？,0,7511
7511,为什么我的中核配号只显示了11位余下的是小数点?用...,深圳市场的新股配号为何有小数点？,1,7512
7512,国泰君安证券网上开户佣金是多少,网上开户佣金是多少？,1,7513
7513,刚刚买的股票什么什么时候可以卖呀,股票可以当天买入当天卖出吗？,1,7514
7514,电脑上怎么开通花呗,深交所债券的费用有哪些？,0,7515
7515,两个安卓手机能同时登陆一个QQ账号吗？~,新股申购额度超限的原因？,0,7516
7516,蚂蚁借呗借了一次还可以再借吗，还款怎么算,B股以什么币种交易？,0,7517
7517,如何便捷地修改成本价,信用账户三方存管的银行有哪些？,0,7518
7518,银行卡绑定了为啥花呗还不行,当日卖出股票后可以转出资金吗？,0,7519
7519,证券公司信用账户被强平限制操作怎么解决,信用账户的使用限制,1,7520
7520,怎么能开通借呗需要什么条件,如何查询是否已开通创业板权限？,0,7521
7521,借呗分期还款每个月能提前还款吗,深港通和沪港通的交易日区别？,0,7522
7522,如何开创业版,当日卖出股票后可以转出资金吗？,0,7523
7523,如何开通创业板交易权限,如何查询是否已开通创业板权限？,1,7524
7524,更换第三方存管银行卡,如何更换同一银行的三方存管银行卡？,1,7525
7525,T+1交易和T+0回转交易的区别,B股实行T+0回转交易吗？,1,7526
7526,为什么我绑了银行卡花呗,信用账户如何操作配债？,0,7527
7527,新三板的行情和数据在哪看？,上交所债券的费用有哪些？,0,7528
7528,求助，新三板 高管是否有锁定期限制,新三板企业的限售期？,1,7529
7529,上海交易所etf期权结算价怎么计算,信用账户的股票可以申购ETF基金吗？,0,7530
7530,借呗还款日可以修改金额嘛,外币证券转银行限额,0,7531
7531,今天卖出B股的资金可以今天再买入吗,B股的涨跌幅有限制吗？,1,7532
7532,股票，融资融券问题。交易软件中的。普通买入。融...,申请期权交易权限需具备哪些模拟交易经历？,0,7533
7533,股票账户中凭空多出来的工行配债是怎么回事？,上交所债券的费用有哪些？,0,7534
7534,用担保品可以融资融券买卖股票吗,B股股票能作为融资融券的担保品吗？,1,7535
7535,花呗临时额度能和固定额度分期吗,新股申购的回拨机制？,0,7536
7536,b股交易规则?,B股的交易时间？,1,7537
7537,求问净价交易，全价交易是指什么?操作有何区别?,深交所上市债券实行净价交易有哪些？,1,7538
7538,忘了客户编号,客户编号忘记了如何找回？,1,7539
7539,花呗分期服务商推广流程,深圳市场的债券可以采取的交易方式？,0,7540
7540,如何用股票账户购买基金?,信用账户的股票可以申购ETF基金吗？,1,7541
7541,深市打新股的要求是什么,深市新股上市首日临时停牌有何规定？,1,7542
7542,港股通可以转户吗？,深市港股通开通条件,1,7543
7543,期权怎么开户？,如何调整期权交易权限？,1,7544
7544,微信绑定两张银行卡怎么用第二张银行卡支付,如何绑定多张银行卡？,1,7545
7545,开通花呗是能不绑定银行卡吗,如何重置信用账户密码？,0,7546
7546,如果股票期权的授权日股票价格低于股票期权行权价...,股票交易费用,0,7547
7547,花呗退款为什么我这边还没显示嘞,*st股票在什么情况下退市？,0,7548
7548,信用卡能开通网上银行吗？,信用账户可以网上开通吗？,1,7549
7549,新股中签后多久上市,如何查询是否已开通创业板权限？,0,7550
7550,怎么花呗不能收钱,新三板股票的编码规则？,0,7551
7551,怎么让花呗不从银行卡扣款,深交所转股申报数量如何填写？,0,7552
7552,我忘记登陆密码了,手机账户密码忘记了怎么办,1,7553
7553,a股和b股收益上有多大的区别,证券转银行为什么转不了？,0,7554
7554,借呗可以在一天内还吗,如何通过电话委托查询新股中签？,0,7555
7555,我用我朋友的号就有显示花呗分期的,新三板市场是如何披露信息？,0,7556
7556,刚刚一笔***元花呗自动扣款的是扣什么的,信用账户可以操作要约收购吗？,0,7557
7557,如何删除蚂蚁借呗已还款的记录,深港通和沪港通的交易日区别？,0,7558
7558,股票限价委托和市价委托时直接填单子排队有什么区别？,信用账户交易允许市价委托吗？,1,7559
7559,忘记资金密码,为何账户有资金无法转出？,0,7560
7560,为什么资金转出失败,同一个账号允许在不同的手机上同时登录吗？,0,7561
7561,"有多个同类型账户的,信用账户的使用有没有限制",信用账户的使用限制,1,7562
7562,股票开户第三方存管银行要去银行办理吗,自助开户后如何补办三方存管？,1,7563
7563,借呗借款是分期还款的吗,新三板企业的限售期？,0,7564
7564,网下打新，线下申购的条件是什么，怎样参与线下打新,新股申购市值会合并计算多个证券账户的吗？,0,7565
7565,股票可用资金为什么不能转到银行?,信用账户资金无法转出的原因,1,7566
7566,借呗最高的额度,上交所逆回购品种和代码有哪些？,0,7567
7567,蚂蚁花呗分期最多几期,信用账户可以参与逆回购吗？,0,7568
7568,为什么客户融券卖出证券的权益归证券公司所有？,信用账户可以操作要约收购吗？,1,7569
7569,有一个花呗的,深市新股上市首日临时停牌有何规定？,0,7570
7570,打印银行流水身份证过期无法打印怎么办,多少资金能达到多少的佣金？,0,7571
7571,债券的市场价是全价还是净价,深交所上市债券实行净价交易有哪些？,1,7572
7572,注销银行卡需要带什么？,如何收取股票交易佣金？,0,7573
7573,基金认购费率和申购费率的区别，两者是如何换算的？,申购基金时扣费方式？,1,7574
7574,申购新股问题，如何配号,深圳市场的新股配号为何有小数点？,1,7575
7575,股票分时图柱线怎样调不同颜色,当日卖出股票后可以转出资金吗？,0,7576
7576,账号忘记了,上交所可转债债转股的转股数量规定？,0,7577
7577,融资融券业务可办理哪些银行的第三方存管,上交所股票期权行权价格间距如何设置？,0,7578
7578,花呗冻结还能还原吗,如何重置信用账户密码？,0,7579
7579,银证转账时券商为什么不能转到银行,创业板如何开通,0,7580
7580,新三板交易规则有哪些,新三板股票协议转让的申报类型？,1,7581
7581,为什么我的借呗前天还可以分期***个月，现在怎么变***个月了,创业板权限首次开通？,0,7582
7582,如何转股票帐户,A股账户如何转户？,1,7583
7583,深交所转股申报数量如何填写？,深交所转股申报当日如何撤销？,1,7584
7584,花呗零时额度时间限制,信用账户交易允许市价委托吗？,0,7585
7585,创业板转签是什么意思,上交所新股上市首日有效申报价格的范围？,0,7586
7586,我花呗为什么每天只能消费***,新三板的投资者有哪些？,0,7587
7587,花呗怎么不支持充流量的,如何才可以买股票？,0,7588
7588,新三板解限售要开三会吗,手机账号忘记了怎么办,0,7589
7589,新股申购新规则需要帐户内有资金吗,创业板权限转签如何操作？,0,7590
7590,目前我国上海证券交易所发行的债券类型有哪些,申购基金时扣费方式？,0,7591
7591,支付宝不能向花呗还款,深交所债券质押式回购竞价交易的有效竞价范围？,0,7592
